trip_id,customer_id,vehicle_id,driver_id,pickup_city,drop_city,distance_to_travel,tourism_type,trip_category,trip_start_date,trip_end_date,trip_status,booking_amount,advance_paid,payment_status
7268,371,9,32,Guntur,"Amaravati Secretariat",40,Corporate,"Package Trip","2026-02-23 23:00:00","2026-02-24 01:00:00",completed,12036,2622,Pending
7269,2134,5,19,Nellore,Tirumala,140,Devotional,"One Way","2024-07-01 23:00:00","2024-07-02 01:00:00",Cancelled,4859,2403,Partial
7270,1559,2,39,Guntur,"Horsley Hills",430,Vacation,"Airport Transfer","2026-03-31 17:00:00","2026-04-01 01:00:00",completed,14409,5093,Paid
7271,2466,5,1,Guntur,"Ramoji Film City",290,Entertainment,"Round Trip","2025-12-02 14:00:00","2025-12-02 19:00:00",Completed,9306,5048,Partial
7272,846,9,39,Vijayawada,Lambasingi,430,Vacation,"Corporate Travel","2024-08-23 01:00:00","2024-08-23 09:00:00",Cancelled,12744,8775,Pending
7273,2837,4,28,Visakhapatnam,Simhachalam,20,Devotional,"Package Trip","2026-01-16 10:00:00","2026-01-16 12:00:00",Cancelled,15028,9260,Partial
7274,729,9,18,Hyderabad,Pondicherry,780,Beach,"Package Trip","2025-03-02 07:00:00","2025-03-02 22:00:00",Completed,7327,3274,Partial
7275,2490,10,2,Guntur,"Vijayawada Airport",35,Airport,"One Way","2026-02-19 21:00:00","2026-02-19 23:00:00",Cancelled,20576,5744,Paid
7276,2972,8,24,Guntur,"Chirala Beach",110,Beach,"Round Trip","2024-04-17 16:00:00","2024-04-17 18:00:00",Completed,3714,2053,Paid
7277,686,15,4,Guntur,"Ramoji Film City",290,Entertainment,"Round Trip","2024-09-23 09:00:00","2024-09-23 14:00:00",Completed,12172,5654,Partial
7278,811,5,6,Vijayawada,Srisailam,290,Devotional,"Airport Transfer","2024-05-16 05:00:00","2024-05-16 10:00:00",Completed,7913,3006,Pending
7279,62,3,12,Vijayawada,Hyderabad,275,Corporate,"Airport Transfer","2025-04-08 22:00:00","2025-04-09 03:00:00",Cancelled,6198,3745,Pending
7280,2614,11,29,Guntur,"Chirala Beach",110,Beach,"Corporate Travel","2024-09-10 13:00:00","2024-09-10 15:00:00",Completed,26499,10033,Partial
7281,824,10,23,Vijayawada,Srisailam,290,Devotional,"Marriage Booking","2024-11-22 17:00:00","2024-11-22 22:00:00",Completed,11958,8069,Pending
7282,706,15,11,Guntur,"Hyderabad Airport",310,Airport,"Round Trip","2024-11-21 20:00:00","2024-11-22 02:00:00",Completed,16968,4295,Pending
7283,574,2,18,Nellore,Tirumala,140,Devotional,"Marriage Booking","2026-04-14 22:00:00","2026-04-15 00:00:00",Completed,28792,20144,Partial
7284,1770,13,2,Vijayawada,Lambasingi,430,Vacation,"Package Trip","2025-07-26 12:00:00","2025-07-26 20:00:00",Completed,10371,6219,Partial
7285,2430,14,35,Guntur,"Hyderabad City Tour",280,Entertainment,"Airport Transfer","2025-10-31 16:00:00","2025-10-31 21:00:00",Completed,16793,11452,Pending
7286,2276,10,26,Ongole,"Chennai Airport",320,Airport,"Corporate Travel","2024-07-13 02:00:00","2024-07-13 08:00:00",Cancelled,28956,6791,Partial
7287,1822,15,6,Ongole,"Chennai Airport",320,Airport,"Package Trip","2024-11-06 11:00:00","2024-11-06 17:00:00",Completed,12050,5671,Pending
7288,754,11,37,Guntur,"Chirala Beach",110,Beach,"Marriage Booking","2024-04-23 15:00:00","2024-04-23 17:00:00",Completed,18321,12453,Partial
7289,2513,7,21,Guntur,"Ramoji Film City",290,Entertainment,"Marriage Booking","2025-04-11 08:00:00","2025-04-11 13:00:00",Completed,9866,6356,Partial
7290,1743,1,12,Guntur,Tirupati,380,Devotional,"Round Trip","2025-08-29 11:00:00","2025-08-29 18:00:00",Completed,4241,2276,Pending
7291,2712,14,9,Hyderabad,Goa,660,Beach,"One Way","2024-06-19 09:00:00","2024-06-19 22:00:00",completed,27502,6216,Paid
7292,1690,5,23,Guntur,"Horsley Hills",430,Vacation,"Airport Transfer","2024-09-12 22:00:00","2024-09-13 06:00:00",Completed,2904,1518,Pending
7293,2759,1,33,Guntur,Rajahmundry,170,Marriage,"Corporate Travel","2024-02-28 08:00:00","2024-02-28 11:00:00",Completed,14656,7573,Paid
7294,1591,4,24,Guntur,"Vijayawada Airport",35,Airport,"Corporate Travel","2026-03-28 03:00:00","2026-03-28 05:00:00",Completed,19605,10231,Paid
7295,1261,8,17,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Package Trip","2024-07-08 14:00:00","2024-07-09 03:00:00",completed,13035,3826,Paid
7296,785,10,10,Vijayawada,Kakinada,210,Marriage,"Package Trip","2024-12-17 15:00:00","2024-12-17 19:00:00",Completed,15860,6427,Pending
7297,931,7,36,Vijayawada,Srisailam,290,Devotional,"Round Trip","2024-06-27 02:00:00","2024-06-27 07:00:00",completed,11869,2911,Paid
7298,646,4,17,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Round Trip","2025-07-02 10:00:00","2025-07-02 23:00:00",Completed,23346,13523,Partial
7299,1327,6,9,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Package Trip","2024-01-29 04:00:00","2024-01-29 17:00:00",Completed,62089,30023,Partial
7300,2622,11,7,Vijayawada,Srisailam,290,Devotional,"One Way","2025-02-04 02:00:00","2025-02-04 07:00:00",Completed,10007,6206,Paid
7301,1014,2,32,Hyderabad,Bangalore,570,Corporate,"Round Trip","2024-08-13 11:00:00","2024-08-13 22:00:00",Cancelled,12451,2991,Paid
7302,245,9,7,Hyderabad,Goa,660,Beach,"Airport Transfer","2025-07-26 00:00:00","2025-07-26 13:00:00",Completed,12451,7663,Paid
7303,1884,2,14,Nellore,Tirumala,140,Devotional,"One Way","2025-03-18 17:00:00","2025-03-18 19:00:00",Completed,28189,14250,Partial
7304,438,11,12,Guntur,Nellore,270,Marriage,"Marriage Booking","2024-10-17 08:00:00","2024-10-17 13:00:00",Completed,15807,5071,Partial
7305,323,8,37,Guntur,Rajahmundry,170,Marriage,"Package Trip","2024-05-19 15:00:00","2024-05-19 18:00:00",completed,3182,1849,Paid
7306,613,9,12,Vijayawada,Visakhapatnam,350,Beach,"Corporate Travel","2025-07-18 02:00:00","2025-07-18 09:00:00",completed,10833,2855,Pending
7307,350,12,15,Guntur,"Horsley Hills",430,Vacation,"Corporate Travel","2025-05-23 20:00:00","2025-05-24 04:00:00",completed,45874,12398,Pending
7308,285,9,6,Guntur,Tirupati,380,Devotional,"Marriage Booking","2024-02-17 04:00:00","2024-02-17 11:00:00",Cancelled,13201,4015,Pending
7309,1186,13,39,Visakhapatnam,Simhachalam,20,Devotional,"Corporate Travel","2024-11-09 03:00:00","2024-11-09 05:00:00",Completed,26666,6181,Partial
7310,2628,2,26,Vijayawada,Lambasingi,430,Vacation,"Airport Transfer","2025-01-25 00:00:00","2025-01-25 08:00:00",Completed,25935,17411,Partial
7311,522,4,15,Guntur,Bheemunipatnam,390,Beach,"Round Trip","2025-11-05 11:00:00","2025-11-05 18:00:00",Completed,23120,12045,Partial
7312,40,10,39,Guntur,"Hyderabad City Tour",280,Entertainment,"One Way","2024-08-09 05:00:00","2024-08-09 10:00:00",Cancelled,28719,11944,Paid
7313,973,9,13,Guntur,"Amaravati Secretariat",40,Corporate,"Marriage Booking","2024-01-10 19:00:00","2024-01-10 21:00:00",Completed,6978,2953,Pending
7314,2241,8,11,Guntur,"Vijayawada Airport",35,Airport,"Round Trip","2024-11-28 07:00:00","2024-11-28 09:00:00",Completed,4295,1440,Pending
7315,1464,5,6,Ongole,"Chennai Airport",320,Airport,"Round Trip","2024-07-10 06:00:00","2024-07-10 12:00:00",Cancelled,10171,2520,Partial
7316,33,7,23,Guntur,"Amaravati Secretariat",40,Corporate,"Marriage Booking","2025-06-28 22:00:00","2025-06-29 00:00:00",Completed,7546,3321,Paid
7317,2776,2,4,Hyderabad,Goa,660,Beach,"One Way","2025-10-09 10:00:00","2025-10-09 23:00:00",Completed,27645,16150,Partial
7318,1655,5,2,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Round Trip","2026-04-16 17:00:00","2026-04-17 06:00:00",Cancelled,2854,1275,Pending
7319,1607,5,29,Guntur,Bheemunipatnam,390,Beach,"Airport Transfer","2024-04-27 00:00:00","2024-04-27 07:00:00",Completed,11913,2847,Paid
7320,2396,7,39,Guntur,"Vijayawada Airport",35,Airport,"Marriage Booking","2025-07-01 08:00:00","2025-07-01 10:00:00",Completed,11368,6975,Partial
7321,2655,12,37,Hyderabad,Yadagirigutta,65,Devotional,"One Way","2024-12-21 23:00:00","2024-12-22 01:00:00",completed,52192,26830,Pending
7322,1458,15,20,Guntur,"Hyderabad Airport",310,Airport,"Package Trip","2024-10-17 10:00:00","2024-10-17 16:00:00",Completed,15702,4596,Partial
7323,1718,9,10,Nellore,Tirumala,140,Devotional,"Airport Transfer","2026-03-23 14:00:00","2026-03-23 16:00:00",Completed,2730,798,Pending
7324,1145,10,33,Guntur,Tirupati,380,Devotional,"Round Trip","2025-03-04 14:00:00","2025-03-04 21:00:00",Completed,27290,17478,Pending
7325,826,10,10,Guntur,"Vijayawada Airport",35,Airport,"One Way","2025-06-03 17:00:00","2025-06-03 19:00:00",Cancelled,22596,15656,Pending
7326,802,5,16,Hyderabad,Ooty,850,Vacation,"One Way","2026-03-10 08:00:00","2026-03-11 01:00:00",Completed,9459,5871,Pending
7327,1956,13,5,Vijayawada,Srisailam,290,Devotional,"Airport Transfer","2025-05-11 03:00:00","2025-05-11 08:00:00",Completed,16623,11516,Pending
7328,337,12,3,Guntur,Rajahmundry,170,Marriage,"Airport Transfer","2024-10-25 16:00:00","2024-10-25 19:00:00",completed,49316,16450,Partial
7329,511,14,25,Guntur,"Hyderabad Airport",310,Airport,"Marriage Booking","2025-10-13 02:00:00","2025-10-13 08:00:00",completed,14131,8407,Pending
7330,2218,3,18,Vijayawada,Kakinada,210,Marriage,"One Way","2025-07-02 04:00:00","2025-07-02 08:00:00",Completed,14383,9723,Pending
7331,1729,9,18,Hyderabad,Pondicherry,780,Beach,"Airport Transfer","2024-03-23 18:00:00","2024-03-24 09:00:00",completed,7059,3317,Partial
7332,2091,14,5,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Airport Transfer","2025-05-21 19:00:00","2025-05-22 08:00:00",completed,19852,12235,Pending
7333,95,13,27,Guntur,"Horsley Hills",430,Vacation,"Round Trip","2024-09-19 09:00:00","2024-09-19 17:00:00",Completed,12318,7337,Paid
7334,1029,11,36,Hyderabad,Ooty,850,Vacation,"Package Trip","2024-05-16 07:00:00","2024-05-17 00:00:00",completed,24719,13087,Paid
7335,114,4,8,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Package Trip","2024-12-23 09:00:00","2024-12-23 22:00:00",Completed,15744,6696,Partial
7336,2377,3,39,Hyderabad,"Araku Valley",710,Vacation,"Package Trip","2024-09-08 17:00:00","2024-09-09 07:00:00",Completed,8656,5562,Pending
7337,1937,13,1,Guntur,"Chirala Beach",110,Beach,"Airport Transfer","2024-06-14 18:00:00","2024-06-14 20:00:00",Completed,23196,13846,Pending
7338,181,14,29,Hyderabad,"Araku Valley",710,Vacation,"Package Trip","2025-11-07 18:00:00","2025-11-08 08:00:00",Completed,29325,9945,Partial
7339,1684,10,28,Vijayawada,Visakhapatnam,350,Beach,"Corporate Travel","2025-01-19 18:00:00","2025-01-20 01:00:00",Completed,10606,4804,Paid
7340,385,8,31,Guntur,Nellore,270,Marriage,"Airport Transfer","2025-04-18 01:00:00","2025-04-18 06:00:00",Completed,8154,4054,Pending
7341,2145,11,30,Vijayawada,Lambasingi,430,Vacation,"Airport Transfer","2025-03-30 05:00:00","2025-03-30 13:00:00",completed,25028,10172,Partial
7342,2735,8,35,Vijayawada,Kakinada,210,Marriage,"Airport Transfer","2024-12-08 07:00:00","2024-12-08 11:00:00",Cancelled,13963,9000,Partial
7343,94,5,31,Nellore,Tirumala,140,Devotional,"Corporate Travel","2025-10-27 12:00:00","2025-10-27 14:00:00",completed,3142,879,Pending
7344,1072,13,8,Guntur,"Hyderabad City Tour",280,Entertainment,"One Way","2026-01-22 21:00:00","2026-01-23 02:00:00",Completed,28836,5876,Paid
7345,852,14,17,Guntur,"Horsley Hills",430,Vacation,"Marriage Booking","2024-11-10 12:00:00","2024-11-10 20:00:00",Completed,16396,6372,Paid
7346,2471,3,10,Hyderabad,Yadagirigutta,65,Devotional,"Airport Transfer","2024-10-02 00:00:00","2024-10-02 02:00:00",Completed,9074,4251,Pending
7347,1160,4,17,Ongole,"Chennai Airport",320,Airport,"Package Trip","2024-06-16 00:00:00","2024-06-16 06:00:00",Completed,10842,5302,Pending
7348,313,15,25,Hyderabad,Ooty,850,Vacation,"Airport Transfer","2024-08-07 21:00:00","2024-08-08 14:00:00",Cancelled,24428,11215,Partial
7349,1783,15,40,Hyderabad,Pondicherry,780,Beach,"One Way","2025-05-14 20:00:00","2025-05-15 11:00:00",completed,24785,12397,Partial
7350,1257,6,5,Vijayawada,Hyderabad,275,Corporate,"Package Trip","2025-04-03 14:00:00","2025-04-03 19:00:00",Completed,68717,45271,Paid
7351,1246,11,33,Guntur,"Hyderabad Airport",310,Airport,"Corporate Travel","2024-02-18 23:00:00","2024-02-19 05:00:00",Completed,23230,11789,Partial
7352,731,14,5,Guntur,"Vijayawada Airport",35,Airport,"Corporate Travel","2025-04-02 16:00:00","2025-04-02 18:00:00",Completed,22856,11520,Paid
7353,2313,10,21,Guntur,"Amaravati Secretariat",40,Corporate,"One Way","2024-07-25 04:00:00","2024-07-25 06:00:00",Completed,13197,9120,Partial
7354,2103,3,26,Hyderabad,"Araku Valley",710,Vacation,"Package Trip","2025-03-01 00:00:00","2025-03-01 14:00:00",Completed,9237,5830,Partial
7355,2380,14,40,Guntur,"Ramoji Film City",290,Entertainment,"One Way","2024-09-21 21:00:00","2024-09-22 02:00:00",Completed,12721,3213,Pending
7356,573,10,34,Guntur,Bheemunipatnam,390,Beach,"One Way","2025-11-07 05:00:00","2025-11-07 12:00:00",Completed,11437,6456,Pending
7357,31,8,1,Vijayawada,Hyderabad,275,Corporate,"Round Trip","2024-07-14 02:00:00","2024-07-14 07:00:00",Completed,10393,6582,Paid
7358,31,12,9,Vijayawada,Kakinada,210,Marriage,"Round Trip","2025-09-27 19:00:00","2025-09-27 23:00:00",Completed,66525,42540,Partial
7359,1577,7,8,Guntur,"Vijayawada Airport",35,Airport,"One Way","2025-12-05 23:00:00","2025-12-06 01:00:00",completed,8521,2101,Partial
7360,2570,3,16,Hyderabad,"Araku Valley",710,Vacation,"Airport Transfer","2025-11-30 15:00:00","2025-12-01 05:00:00",Completed,4580,1758,Pending
7361,93,8,6,Vijayawada,Hyderabad,275,Corporate,"Airport Transfer","2024-12-15 19:00:00","2024-12-16 00:00:00",Completed,14896,3986,Paid
7362,1069,6,19,Nellore,Tirumala,140,Devotional,"Round Trip","2024-06-01 22:00:00","2024-06-02 00:00:00",Completed,39599,16439,Partial
7363,2469,15,8,Hyderabad,Ooty,850,Vacation,"One Way","2024-12-04 02:00:00","2024-12-04 19:00:00",completed,12999,5689,Partial
7364,497,3,3,Guntur,Bheemunipatnam,390,Beach,"Package Trip","2024-06-18 23:00:00","2024-06-19 06:00:00",Completed,12537,5384,Paid
7365,537,6,22,Vijayawada,Srisailam,290,Devotional,"Package Trip","2024-11-19 13:00:00","2024-11-19 18:00:00",Cancelled,56760,17544,Paid
7366,2723,6,13,Guntur,"Horsley Hills",430,Vacation,"One Way","2024-03-04 22:00:00","2024-03-05 06:00:00",Completed,55135,26665,Paid
7367,641,14,36,Guntur,"Hyderabad Airport",310,Airport,"Airport Transfer","2024-01-18 14:00:00","2024-01-18 20:00:00",completed,20369,13992,Pending
7368,907,13,29,Vijayawada,"Wonderla Bangalore",650,Entertainment,"One Way","2025-11-12 13:00:00","2025-11-13 02:00:00",Cancelled,16412,8516,Paid
7369,2452,7,21,Vijayawada,Srisailam,290,Devotional,"Round Trip","2026-03-19 04:00:00","2026-03-19 09:00:00",Cancelled,7607,4408,Paid
7370,1603,14,15,Vijayawada,Srisailam,290,Devotional,"Corporate Travel","2024-06-13 08:00:00","2024-06-13 13:00:00",Cancelled,28979,11545,Pending
7371,1551,1,4,Guntur,"Ramoji Film City",290,Entertainment,"Marriage Booking","2024-05-03 17:00:00","2024-05-03 22:00:00",Completed,3159,871,Pending
7372,240,11,23,Guntur,"Horsley Hills",430,Vacation,"Round Trip","2025-01-24 19:00:00","2025-01-25 03:00:00",Completed,10640,2644,Partial
7373,1608,14,1,Hyderabad,Pondicherry,780,Beach,"Package Trip","2025-03-05 02:00:00","2025-03-05 17:00:00",Completed,17271,5282,Pending
7374,741,12,33,Guntur,"Hyderabad Airport",310,Airport,"Marriage Booking","2025-10-09 18:00:00","2025-10-10 00:00:00",Completed,42737,21865,Paid
7375,2915,5,39,Guntur,"Hyderabad Airport",310,Airport,"Package Trip","2024-12-12 12:00:00","2024-12-12 18:00:00",completed,4497,1848,Partial
7376,312,12,16,Guntur,"Horsley Hills",430,Vacation,"One Way","2025-12-19 12:00:00","2025-12-19 20:00:00",Completed,51252,26109,Pending
7377,825,4,12,Guntur,Bheemunipatnam,390,Beach,"Airport Transfer","2026-02-07 23:00:00","2026-02-08 06:00:00",Completed,16074,10764,Partial
7378,339,9,1,Vijayawada,Visakhapatnam,350,Beach,"Round Trip","2025-12-29 16:00:00","2025-12-29 23:00:00",completed,6593,3189,Paid
7379,2835,5,29,Guntur,Nellore,270,Marriage,"Package Trip","2024-10-18 11:00:00","2024-10-18 16:00:00",Completed,9377,2569,Paid
7380,2770,13,19,Vijayawada,Hyderabad,275,Corporate,"Airport Transfer","2024-06-22 22:00:00","2024-06-23 03:00:00",Cancelled,17559,10092,Pending
7381,1159,14,10,Hyderabad,"Araku Valley",710,Vacation,"Airport Transfer","2024-08-29 18:00:00","2024-08-30 08:00:00",Completed,23135,15184,Paid
7382,1152,14,34,Guntur,"Hyderabad City Tour",280,Entertainment,"Round Trip","2025-04-08 08:00:00","2025-04-08 13:00:00",completed,27506,18242,Partial
7383,1596,10,36,Hyderabad,"Araku Valley",710,Vacation,"Marriage Booking","2024-07-02 06:00:00","2024-07-02 20:00:00",Completed,24397,16550,Partial
7384,2160,13,37,Guntur,"Hyderabad Airport",310,Airport,"Marriage Booking","2025-04-12 08:00:00","2025-04-12 14:00:00",completed,14912,7389,Partial
7385,682,13,11,Vijayawada,Lambasingi,430,Vacation,"Package Trip","2024-09-05 13:00:00","2024-09-05 21:00:00",Completed,11116,7340,Partial
7386,2794,8,34,Vijayawada,Kakinada,210,Marriage,"Round Trip","2025-07-04 09:00:00","2025-07-04 13:00:00",Completed,6161,1347,Pending
7387,2163,14,10,Hyderabad,Pondicherry,780,Beach,"Package Trip","2024-10-12 19:00:00","2024-10-13 10:00:00",Completed,18537,4319,Paid
7388,1329,12,31,Vijayawada,Visakhapatnam,350,Beach,"Round Trip","2025-06-13 09:00:00","2025-06-13 16:00:00",completed,45748,29676,Pending
7389,40,13,36,Guntur,"Hyderabad City Tour",280,Entertainment,"One Way","2025-12-13 00:00:00","2025-12-13 05:00:00",Cancelled,14818,8576,Paid
7390,1907,4,16,Nellore,Tirumala,140,Devotional,"Marriage Booking","2025-09-06 17:00:00","2025-09-06 19:00:00",completed,24050,11551,Partial
7391,1881,14,6,Hyderabad,Bangalore,570,Corporate,"Corporate Travel","2024-06-17 06:00:00","2024-06-17 17:00:00",Completed,14184,3738,Pending
7392,1515,15,17,Hyderabad,Pondicherry,780,Beach,"One Way","2024-10-25 12:00:00","2024-10-26 03:00:00",Completed,13021,3313,Paid
7393,17,4,36,Guntur,"Hyderabad City Tour",280,Entertainment,"Airport Transfer","2025-04-12 01:00:00","2025-04-12 06:00:00",Completed,11096,3779,Paid
7394,1728,7,21,Hyderabad,"Araku Valley",710,Vacation,"Airport Transfer","2026-03-20 21:00:00","2026-03-21 11:00:00",Completed,5429,2776,Pending
7395,1170,3,21,Vijayawada,Kakinada,210,Marriage,"Corporate Travel","2024-08-14 19:00:00","2024-08-14 23:00:00",Completed,4091,2237,Partial
7396,2516,10,29,Vijayawada,Visakhapatnam,350,Beach,"Round Trip","2024-01-29 04:00:00","2024-01-29 11:00:00",Completed,19591,7292,Partial
7397,1954,4,8,Guntur,Rajahmundry,170,Marriage,"Airport Transfer","2025-05-02 19:00:00","2025-05-02 22:00:00",Completed,17316,6516,Pending
7398,1932,11,11,Hyderabad,Yadagirigutta,65,Devotional,"Package Trip","2024-01-07 08:00:00","2024-01-07 10:00:00",completed,28925,13642,Pending
7399,2352,15,33,Visakhapatnam,Simhachalam,20,Devotional,"Airport Transfer","2026-04-04 07:00:00","2026-04-04 09:00:00",Completed,12623,4148,Pending
7400,261,2,9,Guntur,"Ramoji Film City",290,Entertainment,"Marriage Booking","2026-04-11 23:00:00","2026-04-12 04:00:00",Completed,13195,3819,Pending
7401,189,1,40,Guntur,"Ramoji Film City",290,Entertainment,"Round Trip","2024-04-20 10:00:00","2024-04-20 15:00:00",Completed,14432,6150,Paid
7402,1442,5,14,Hyderabad,Yadagirigutta,65,Devotional,"Corporate Travel","2024-01-17 05:00:00","2024-01-17 07:00:00",Completed,5611,2971,Pending
7403,1595,12,6,Guntur,"Hyderabad City Tour",280,Entertainment,"Package Trip","2025-08-05 02:00:00","2025-08-05 07:00:00",Completed,44354,17016,Pending
7404,2946,14,25,Guntur,"Vijayawada Airport",35,Airport,"Airport Transfer","2024-03-30 18:00:00","2024-03-30 20:00:00",Completed,24528,6146,Pending
7405,1606,7,35,Guntur,"Hyderabad Airport",310,Airport,"Round Trip","2025-01-31 21:00:00","2025-02-01 03:00:00",Cancelled,2777,955,Paid
7406,1737,4,15,Vijayawada,Kakinada,210,Marriage,"Marriage Booking","2024-05-03 12:00:00","2024-05-03 16:00:00",Completed,21347,5445,Pending
7407,2682,7,7,Guntur,Bheemunipatnam,390,Beach,"Corporate Travel","2024-05-01 22:00:00","2024-05-02 05:00:00",Completed,9166,2328,Partial
7408,2185,2,4,Hyderabad,Pondicherry,780,Beach,"Round Trip","2025-07-01 16:00:00","2025-07-02 07:00:00",completed,11476,3038,Paid
7409,2200,8,18,Vijayawada,Hyderabad,275,Corporate,"One Way","2025-11-28 10:00:00","2025-11-28 15:00:00",Cancelled,6479,2878,Pending
7410,288,5,38,Vijayawada,Kakinada,210,Marriage,"Airport Transfer","2024-02-01 02:00:00","2024-02-01 06:00:00",Cancelled,12147,6359,Pending
7411,2670,6,25,Hyderabad,Bangalore,570,Corporate,"Airport Transfer","2024-01-13 05:00:00","2024-01-13 16:00:00",Completed,50946,27718,Partial
7412,1143,7,11,Guntur,"Hyderabad Airport",310,Airport,"Marriage Booking","2024-12-10 17:00:00","2024-12-10 23:00:00",Completed,4838,1097,Partial
7413,423,2,8,Hyderabad,Bangalore,570,Corporate,"Airport Transfer","2025-09-01 18:00:00","2025-09-02 05:00:00",Completed,24362,9565,Pending
7414,846,6,32,Visakhapatnam,Simhachalam,20,Devotional,"Round Trip","2024-09-24 12:00:00","2024-09-24 14:00:00",completed,37148,8060,Pending
